organization_id,order_id,cart_id,customer_name,total_items,grand_total_amount,charges_amount,processing,is_processed,is_confirmed,is_tax_included,date_ordered,amount_tendered,amount_refunded,created,created_by,updated,updated_by,active
71a4a08b-b46e-42c7-9387-1c752128160f,bd5791ee-78f1-42aa-bade-406c5e62be00,e76bd334-09b4-49be-83ec-4ff5bf54bd25,Lawrence Hanson,16,1317.46,5.45,true,false,true,true,4/23/2016,17.33,20.1,11/8/2015,79d753db-146c-4ddd-a82b-d61e8bc51783,4/6/2016,57fadf5a-496e-4631-8cbd-beb6008a817b,true
92a76b60-3cc7-44ae-9c58-1413e921e8d3,1ac284fb-f2c5-4195-b153-b967caf738ce,54ef1e8c-c899-4e26-8188-7d4fc8d5928b,Ryan Welch,7,1341.94,6.43,true,true,false,false,5/27/2016,86.59,90.06,8/31/2015,bed4d168-044a-48ac-8c97-6d6c00658311,9/15/2015,6433dfd9-8c8e-428e-8bb1-2d424a34a1b7,true
7e26ee15-20e5-454b-b2b2-b8f25e437b63,0d134ba5-379b-4fd5-8225-780978a1e5d9,b367830d-d9d7-42b5-bf0c-27863154efbb,James Ramirez,8,,,false,true,true,false,11/2/2015,89.43,30.5,2/16/2016,9d487b03-0166-49e1-ac7f-f4f11a817829,,,false
4440ab1e-f245-417c-953e-c798663e9ad5,2e11bd2d-8d6a-4947-85ec-a1b1b620bd11,63ce9f13-4273-429b-b5b2-76ccf4c44fb4,Todd Kennedy,14,,,false,true,true,false,9/7/2015,48.78,92.44,4/23/2016,02adb814-b7c1-4536-98a0-63e5378b3e0f,,,true
6ee1693a-6d8c-42b9-9152-38b8841a2f62,69c6c619-ecc6-463a-9ff2-ee17c87a17d1,c53bf361-ed2e-4cdb-aa3c-ab262e7e2e33,Matthew Owens,20,,,false,true,true,false,4/14/2016,39.26,10.26,9/21/2015,c3a71b9f-bd87-45ae-a2ef-da5d9098b20d,,,true
ef42d7df-8d1c-45a2-9add-589cf2cff7b3,43f6ea96-9e6a-4405-8cea-a54b29c0190b,8ab1a0b7-622d-41d2-9b86-32795081fc22,Denise Black,9,,,true,true,false,true,6/9/2016,49.57,43.17,2/14/2016,c9e202c3-2ea1-41cc-8e51-39d210bb83e3,,,false
f371befd-5a1a-4ea3-9ceb-e763f0629ae5,722d6484-0226-4478-86ca-ef30e366c669,b1f39a6e-5780-4a35-8baa-bd58455b2f7c,Sara Long,3,,,false,true,false,false,9/19/2015,55.36,59.59,5/5/2016,face3774-99f3-456f-94a1-66f3b1114329,,,false
91d4609a-9690-45de-ba42-c376e80771be,32c08d7d-41e9-4c46-a54d-5411753c0957,31158746-14be-4b4a-9a9d-c1b4c1df216e,George Bennett,9,,,false,true,false,true,8/8/2015,56.1,31.7,11/21/2015,72316f13-6b8e-4ed8-adc1-7d056ef3184c,,,true
0897873e-6b66-4ccf-8e8d-c34ffcd364aa,b0c36b6c-799c-4432-8278-c9f7a168c9bf,f673faed-b51e-4f86-9cf5-653f68a0f26a,Patricia Fields,3,,,false,true,true,false,5/3/2016,11.83,4.68,10/30/2015,7fccadd0-958a-48ae-ab4d-53cac0d28182,,,false
683a44d0-5ca6-455d-965a-9a22661b71fc,6f412e8f-b996-4c9d-8273-7e7efb8bf08d,dface489-0f21-4c18-b83d-68cf3338bb07,Lois Patterson,15,,,false,true,true,false,5/2/2016,57.31,66.43,12/26/2015,0ac006fb-f1ce-4f19-bb11-615507e0ddcb,,,false
69474901-f112-4a90-9e92-5007322f4f80,2232cd15-1e9b-4bad-b8af-470ec996684f,df624d76-602f-42a3-aa8a-d1a47ebc9a73,James Ferguson,1,,,true,false,false,true,1/15/2016,25.91,14.2,11/13/2015,8a8528f1-b526-4857-9322-c552cce46e7c,,,true
014e492c-9654-4991-b831-a8ce030d2425,fe4185b8-c4f2-4304-b73c-319ec7721586,09201b98-12b4-4829-ac02-770916f0ecea,Jose Edwards,2,,,false,true,true,true,11/14/2015,61.49,78.57,4/11/2016,93895b49-f029-4a06-b2e4-785488793de9,,,true
7a13ce35-eec7-4189-9efa-9f3f129e7982,cdf16e6d-858d-432f-8e3a-7e3e1649ee45,e11add18-257d-49cf-bb81-7821699d61f8,Wanda Spencer,0,,,false,false,false,true,6/23/2016,95.15,66.63,8/4/2015,96854107-f685-48ff-a92a-52dcf7b6ad14,,,false
21bbe117-cfee-4858-a001-7b83a21c66f0,d34b3fd4-0a93-4c06-ab57-0fbc8366133e,4901b5cb-40ee-4d2c-b9e7-c27c6be976ef,Barbara Rose,16,,,true,true,false,false,2/28/2016,3.07,11.89,2/12/2016,848d16ee-bd7f-4737-a423-2b286b784dfd,,,true
20a480e0-694f-4ef6-b48b-10189250e1b4,32d74f68-fbf0-4dd3-aefd-62c1bc183cee,35829270-6a18-4d8f-a55a-09c0f2900fdb,Eric Hall,7,1607.62,4.81,false,false,true,false,5/22/2016,38.89,77.72,4/18/2016,f3b97cb6-bce5-4e86-9953-72ae1fdc1272,5/29/2016,97d52efc-4187-4e58-8591-1b5292cccccc,false
98099968-bfc1-43b3-b915-334d2aa598b8,3da48826-7d7e-4818-9a43-9b34d373ef67,eb44a928-02b4-4b7b-87c9-ca0145fe0177,Amanda Ray,15,7787.57,9.33,true,true,true,false,1/30/2016,63.84,28.8,3/28/2016,f8f4738a-9c6b-4034-8586-7a85d2b67114,9/8/2015,786a91c3-91ab-4bbc-86ab-77b54a4e2b47,false
c70a0783-0730-476c-971f-e6ec1b98cb9e,6ef99874-c332-49d5-a156-8d9c2beae9ce,3fa46f1a-5319-4ef9-8910-6ce26dca0e56,Michael Snyder,18,,,true,false,true,true,1/17/2016,98.96,67.04,10/27/2015,038a15e9-6ab2-4ad0-9f19-683e2eb9192b,,,false
f9579625-94c0-473c-b3d2-8a4b1bdff74a,741a1a85-5cbe-4973-8d04-14bc641a5f1f,0185f639-62eb-4624-849b-1da1b1781126,Victor Ward,17,,,true,false,false,true,9/4/2015,89.6,19.5,6/30/2015,0f24574a-fa49-4fd7-b1db-8e2f3571307e,,,false
5023d166-96ba-4362-af49-29504f3c1a1d,04459784-c2fa-4bde-bc9c-57e00a7a1fed,f2921ab7-05d4-46f7-b2e7-094d6f34335b,Beverly Hart,11,,,false,false,false,false,6/11/2016,11.71,18.64,11/5/2015,b9c97eba-1f8a-4e89-b4d3-2b52b4a43b57,,,false
dfd301d5-2397-46d3-98c0-c9964c6df464,ce578b01-28db-4a52-8161-88756bbf35c3,d2be4474-8ef9-4e1d-88ef-bb1f5e4bbadb,Sarah Schmidt,3,,,false,true,true,false,8/18/2015,95.55,45.72,3/2/2016,ba46fd29-24f9-42c1-9d8f-762f930a236d,,,false
90be572a-a3b9-4f77-9ae4-70eb40249722,215b7d53-dac9-462f-8367-e59921482c84,eb7a1c6b-4782-4c5c-9f2b-556d546e7258,Debra Frazier,14,,,true,false,true,false,10/4/2015,51.6,45.07,10/15/2015,e7ab879e-54f7-4959-b873-828ba01a0cc4,,,false
dff3e65c-32e8-4e8f-9b73-70c67c7e0231,bbced20c-8a3e-4175-ad9f-686e2e4d41d3,35788e09-53c2-4ece-b833-ee6f48e0f59c,Harry Carroll,8,8232.19,1.67,false,false,false,false,6/10/2016,10.65,88.22,6/14/2016,c8a1b99a-55dc-4a23-8b69-aa1b698c3b6d,4/29/2016,7c11f9b0-f064-49ab-8b5c-62147f46f8e9,false
2bdd182b-970c-4525-a3c7-73977b090dbf,a9c837e4-aa9b-45b6-805a-b61cd2297051,1b268bad-7886-440d-b30e-840cc9c20f32,Alice Gordon,11,9301.31,5.9,true,true,false,true,7/24/2015,17.84,96.67,11/20/2015,3df16ddb-e3ea-4d40-abd7-047d02bda68a,2/22/2016,78237708-abe6-4127-ac53-b6039aee2075,false
40bf483d-6497-4213-8eae-3b1721633218,b645e81f-45d0-49d0-9f84-47ad6b8466f2,620fdc2f-9981-478b-b7b9-5b0fa0e77f49,Johnny Fox,2,,,false,false,false,true,10/28/2015,5.64,57.84,9/9/2015,3df16ddb-e3ea-4d40-abd7-047d02bda68a,,,true
9f27380d-ba64-4914-a184-02e5aba63385,9a4a19e3-83ef-459b-bfb3-5bc26e08cad5,ab6bd0ff-1fac-4154-8fd1-8e6829808eb7,Emily Robertson,14,,,true,true,false,false,8/26/2015,59.33,7.9,10/25/2015,5f313a40-2ae5-4a16-8041-509ccbadd906,,,false
2e2c1902-9d94-42f5-b0b5-cfcafec6e90c,552d3f34-0cbb-40f8-a299-3f91606cf34b,dc86e14f-4fb5-4aa3-be04-12632dfcbca4,Larry Payne,8,,,true,true,true,false,11/22/2015,29.27,85.95,8/27/2015,eaa9d0a5-f4b5-4fb5-af14-3811ad54095a,,,true
53d642b7-f3bd-4f8a-aa54-9176ee45f41a,a3099caf-7e48-4dae-84d1-127d0c73aad5,10c9aee7-dcd2-420b-b4a7-c72de3d349a1,Margaret Griffin,6,,,false,false,true,true,7/22/2015,44.37,31.97,9/14/2015,8f2ca41e-323c-450f-a650-e75e779178a3,,,false
25c98a6a-0351-46a9-8d5e-0d378f8d404b,1409ae18-e6d8-4915-b0af-dbb10ccb9fc9,2358a5d1-db39-412a-947a-cd9c4a4c4b53,Jean Henry,20,,,true,false,false,false,2/23/2016,13.42,9.67,4/25/2016,b11e4bc0-45da-4429-b9bd-cce74833f71c,,,true
c36f575e-dc6c-4ffb-8964-2b2226de4c65,656b4e75-3bca-40ac-a6ad-2fc60404625c,0c6dc944-25ca-4bc7-a096-a438d4ed1560,Roy Russell,15,,,true,false,true,true,10/24/2015,11.0,6.34,5/26/2016,36e5b073-e63a-453e-8262-e4b88b7c6553,,,true
2bf56ba3-19dc-4088-9151-b630f586295d,8e07e370-d35e-43f3-835a-8b8f5f9a1a6b,a5e11fc6-a7c7-4199-900a-a11821f707dc,Wayne Moore,10,1729.43,7.59,true,true,true,false,11/27/2015,80.46,64.09,3/20/2016,c493520c-ad87-4d67-8b42-76eec563217b,8/29/2015,165efd6f-2ab5-49b5-94e8-24c0d0f2e175,true
c9c50fbd-b55b-4dd6-9119-0912fb374151,9c006751-fa29-4a4c-840d-63b936091c85,a2ef99e7-7d38-4da6-ad26-7e3ab51a0352,Peter Lopez,20,,,false,true,true,false,12/5/2015,12.5,19.93,1/21/2016,7f0ca00e-4551-4678-9e3b-8eca5373cffe,,,false
84c91f14-8446-4068-8863-559bdd0183ea,5c4e98f7-015f-4c8b-8c6e-b6ea80e3c4a8,c2965c99-c715-4803-b769-e1751c00bdcd,Norma Nelson,18,,,true,false,false,true,11/10/2015,17.9,40.45,6/7/2016,3d762bf1-c432-4368-b6ff-ca9462adc404,,,false
26619236-4ed4-446a-aa08-dee803b4bd8e,1775d4a5-bdfb-4182-b176-9c587a136290,d5163136-6e57-425c-8d77-43fa59c62598,Samuel Cunningham,11,,,false,false,false,true,2/25/2016,77.46,29.16,2/19/2016,6433dfd9-8c8e-428e-8bb1-2d424a34a1b7,,,true
af9d3e47-db5b-43a9-884b-44118f4f7b60,cf83a034-17ab-4d17-9dfe-a1fb6a9b28f5,7a294ecd-a23a-4283-9245-85f28a823cc6,Judy Stewart,5,,,false,false,false,true,12/19/2015,90.44,87.78,4/5/2016,d12783af-dd21-4ca0-bdda-e456ec9978b5,,,false
4dc4cacc-0a15-49b3-8613-681078658782,4b446235-0560-45ce-8a60-a97b3cfce068,6d833583-76b9-4487-aa88-3a593edaafcd,Jean Ward,7,8357.58,7.14,true,true,false,true,12/28/2015,8.66,72.07,6/9/2016,cab3fb17-c0d5-4a51-b4ee-53b45bcef3f1,4/3/2016,bcc184d0-8ba5-4ef3-968a-fdd9434fa4a0,true
9745f4ef-f698-4e99-bcb1-fca7af04b30b,90ce0a8d-955d-45c3-9093-f1491a0efb31,043cfcda-ad5d-4ef5-82c3-d0f190b7d6e8,Sharon Robinson,11,,,true,true,false,true,8/29/2015,30.64,67.98,2/26/2016,325eac0c-600a-411d-9d8c-fa830b3e3ff6,,,true
19c8e46d-99d8-41c5-bc0e-8a95671253e9,edcb6825-bcb1-4755-af4e-9fe1a720e20a,f3936f22-83dc-4a36-8d01-9ee3c1324951,Louis Thompson,6,,,true,false,true,false,4/5/2016,82.27,56.85,9/9/2015,76758f05-e878-420b-a7cf-b6cec11fb592,,,false
e3fbf476-cfc8-43e8-9090-8bfebdbc1d90,c21fa74d-3195-4035-8741-a05d9d0ade53,d3ef602d-2db8-4261-85e5-53b4ee4c82c4,Aaron Wells,9,3489.19,8.99,false,false,true,false,7/10/2015,60.18,50.33,6/18/2016,fd97dc2b-4d9f-44ab-bf60-e985937180b3,7/21/2015,6cde518b-e4e1-4e29-9df5-33732b9431f4,false
0f69becf-5a6f-4cc3-97ff-68b8c9d59208,c84aa395-0b10-4fc7-8658-e3bac3947ac6,09201b98-12b4-4829-ac02-770916f0ecea,Justin Peterson,9,,,false,false,true,true,2/22/2016,71.43,97.61,3/21/2016,67a0f7b6-69f2-4b8a-9841-538f3ced7a9f,,,true
3ec34ccd-ff34-4f3f-b984-d79259202cd0,fac508c4-9680-490d-bcc6-6c2705032023,9851387e-685f-4ccf-84e0-7414af2c2e22,Amanda Marshall,6,,,true,true,false,false,3/30/2016,63.11,86.12,10/18/2015,9482317b-afff-44e7-a5b3-c56b2427a46d,,,false
faa2b6c9-f5a3-4f0b-a42d-63d981cc9fbe,746a1200-0936-4db9-a645-891202008753,85367fd9-ba57-443d-a091-ceb9fcf7b881,Kathryn Kelley,11,,,true,false,false,true,3/7/2016,13.3,61.27,8/9/2015,b9658a05-89fd-4876-b7af-22f37c321f00,,,false
a90a00c0-f4de-4649-9c1a-26df8e4e9574,a35dec9e-ebfa-4d3e-bec2-7d3d02efc14b,5c14eacf-9876-47bd-849b-9ac4162c9cb5,Victor Harris,16,,,false,true,true,false,8/11/2015,9.28,63.21,5/27/2016,1577b1d8-92dd-4157-88a1-b011fd36949a,,,false
b592eef3-ee05-4963-8149-76f79bc80589,73fdeb8b-097d-4d8d-bc12-caca77193ac1,8bb600e5-4d9a-4e11-b5ff-025a8e3b68fc,Billy Cooper,11,,,false,true,true,false,8/18/2015,15.66,91.23,8/13/2015,7fdc2c28-24ea-42a7-9de3-d214521e97ff,,,false
f6e4ae8c-4701-4edc-92f5-9157b0c6ffe7,5fc1aa3d-47ec-4bcb-ad90-9ac949be8fd4,5f01e563-43af-42dc-a327-4f23183f8bd2,Phyllis Cook,5,2879.23,3.45,false,false,false,false,7/30/2015,70.35,72.65,2/5/2016,191b7b14-aed8-492d-834f-d1ed94cef778,1/30/2016,8e9e2598-56cb-43c9-8fab-72989ec2ff5a,false
3b3faec4-e29b-4b42-b205-b4b5a1d1fe4e,d42c8097-360a-4feb-ba05-616e8a7fc8ff,bf16ec8d-d349-4fb2-80c9-2c5098c58120,Frances Nelson,16,,,false,false,false,false,8/5/2015,89.88,65.91,10/4/2015,dac5d61d-6a0a-4b27-b19d-957f6eb9feb6,,,false
8d4efbf9-9250-4eb7-963c-b51f7056c7f6,e359d081-52c7-4c48-93b1-023c33fc1e67,f7bffe26-bac1-45b9-830a-02022b910f91,Janet Peterson,8,,,true,true,true,false,12/26/2015,20.48,75.13,7/14/2015,8d68648e-8b38-4b1f-8afd-c249fec5cb13,,,true
cdfcf255-c346-4082-b0e8-8725638f3812,64befd0d-283e-43b1-b5b7-eb0831b20b85,983ab114-3fcc-4564-b0ba-320e23cf34e8,Clarence Schmidt,4,,,false,false,false,false,10/10/2015,45.46,50.46,4/23/2016,ad1bdd21-90f0-49e7-b7d4-0797a7eaec7d,,,false
c9ef4fd9-a334-4bca-bfe9-b84bc0029a76,3bb6811f-c26a-4d8c-8b91-ec519cbfc501,9788a04a-4318-43c3-8f72-141b29603811,Scott Parker,6,,,true,true,true,false,12/14/2015,14.45,50.27,6/5/2016,8666efc8-af34-4430-a534-bf00c2e4e1dd,,,false
cce157d5-0685-4aac-8c89-d13e30a78609,2397d5a7-f52d-4009-a261-ca1f6fc29518,14c1c790-6597-40fc-842d-e2ebd1477682,Janet James,14,,,false,false,true,true,2/23/2016,47.06,11.52,2/7/2016,582da883-167c-4abd-8f13-23f77ae521c5,,,true
de083a0e-8ec8-47de-83f2-8aaf257e6543,91008e38-3367-48d5-b6d9-6d46a9df60b3,01d35fa9-47a8-48a4-abf0-428f7737d085,Annie Bennett,18,,,true,false,false,false,9/21/2015,26.56,99.01,2/5/2016,66b9eb1b-5766-4f13-bcbc-169684445f75,,,true
7c0f3805-aa7c-4dd4-a3bc-031895d41c15,a225036a-194b-42cc-9554-eb68a963113a,52bf541c-ab94-4306-8805-b2ab97c57b26,Nicholas Freeman,2,,,true,true,true,false,5/19/2016,48.71,70.32,8/14/2015,05a4b8b5-578f-4039-9e97-87f329d03537,,,false
89d15738-6b2d-4a57-a9b4-c6ea639e9702,a42f8d11-797b-4658-8a84-094c8c7d8b93,11bb9908-fde5-4572-86f3-f53fb685da51,Ashley Mccoy,7,,,false,true,false,false,1/29/2016,92.37,45.16,11/15/2015,fd97dc2b-4d9f-44ab-bf60-e985937180b3,,,true
862bf79a-8a75-480d-b7d5-3035db4b07d8,b9abf91e-d3d0-4a1c-aaa7-3812a684af50,36fd1eca-3e79-4ca8-9cce-c0027ddba9f3,Louis Williamson,15,,,false,true,true,true,4/12/2016,43.18,30.51,4/22/2016,b4ad976f-9d72-4cd2-acbc-65e953a88723,,,false
6557247f-14b9-4b4e-93ed-5723d725e955,bded576b-f1e0-4c46-82f9-4b6d76164f2d,5e04f2a8-5d5c-458d-bca2-e1cfd20a9a2f,Roger Hunter,4,,,false,false,false,false,8/28/2015,74.7,99.15,7/29/2015,086e5e71-ab7b-467e-b611-44f684f33a00,,,true
82f684b7-d971-456b-af21-a7384867e0bb,691f7de1-8331-4799-9cf7-9e81314778de,09530eaf-1a87-4c82-a7a7-954d0288dfdb,Margaret Franklin,20,,,true,false,false,false,3/26/2016,94.35,84.0,1/18/2016,23f3b989-a1de-4873-8840-4d60b4b41b71,,,false
e272aaec-3b66-457f-8639-5fbb58d4cab9,76228c7d-aa1d-4ba8-9e3e-082b564b61ee,20f0a06a-6ce7-4a40-adf2-25d562bb5346,Ryan Torres,10,,,true,false,true,false,12/26/2015,69.8,66.21,6/2/2016,37cfd20b-8064-409f-9765-7db0f3acc213,,,false
859bf313-b946-4501-bd5e-a903ff0f69be,3d2c3bb9-f1eb-4f67-a0e2-5f78fe40c1c5,6893fd79-1a71-46b1-bcdf-a6855313733b,Christine Fernandez,0,,,false,false,true,false,8/22/2015,14.14,71.0,8/24/2015,70195178-c5fe-4c0d-a4d7-ff7b7b046b99,,,false
d4de4371-91db-4a67-a42b-4e07835a6f18,cc6c708b-d2e1-4b97-9580-c149311cf2c0,834b114d-f7d3-48ef-9c72-6ec896579783,Judy Parker,16,6975.18,4.7,true,true,false,false,2/9/2016,58.81,33.85,7/18/2015,76aa3ba0-bdbc-4bdd-8a81-d85b667bfcb3,1/14/2016,b3b0be52-1e41-4a4a-b13f-20ddacfc392f,true
27409aa2-2aa2-416f-ad47-4c92408f31df,41d0466a-4812-41c6-8af2-a09b7f4118ff,cd7bcaf7-e036-4fbb-9f33-4a38522e0651,Bruce Wheeler,7,,,true,true,false,true,5/2/2016,48.87,92.8,7/12/2015,0977765b-3847-4cc6-a099-db26cee403c7,,,false
ce8b17f9-d6d3-476e-bc73-6eebb070aee6,01f0b5cd-c8d4-4d7a-a725-688a79a81741,22b6fe9b-9b46-4dd8-b12a-5116efb521f6,Eric Perez,2,,,true,true,false,true,7/21/2015,18.65,33.24,11/25/2015,a8be5149-ccdf-4f06-9a70-99f003167afb,,,true
267f658b-8bd2-4469-8ff9-6c6371e25142,d917d7c7-2183-47e3-9c89-6cc21354fcda,c3c2b0cc-4019-4401-b3ef-40458604ee7d,Ashley Morrison,20,,,true,false,false,false,4/21/2016,41.26,21.15,10/24/2015,9cb9019a-191d-48c8-8cb9-38305b2b26b9,,,false
bd16f52a-8c99-4faf-995d-7f6b0e7951c3,bda60f16-5cae-40ff-98d5-f1c467a37cb8,a3d521c4-f605-440f-811b-4285f6046ef1,Samuel Gonzalez,14,,,true,true,true,false,5/10/2016,65.02,12.08,6/20/2016,a7cfc0a9-7563-4b00-9fc2-c1d2730a72b0,,,false
370322c9-4f34-4ab8-a182-4ad1869eec73,77f9194c-558a-49a9-9acf-c92fabc40455,c24682f5-0c92-429f-a48c-74e60ee16307,Elizabeth Owens,1,,,true,true,false,false,2/17/2016,58.41,43.94,8/23/2015,d9d3f189-1301-4660-9784-affc83ca494d,,,false
3fc33691-d9af-4010-a330-43ab6d05fb47,36542e68-f258-461b-b3f5-547c61706024,62feb200-9925-4300-808a-edda5cbe6b98,Joan Washington,9,,,false,true,false,true,12/22/2015,17.92,22.2,12/24/2015,37267bad-146e-4052-b95f-9f582267ea56,,,true
ff590f98-aa9a-4dee-92ce-b5819283a8a2,fbb37ced-a15b-4ca0-9a2b-a0391c4feda5,3247bcc9-9119-424c-9337-5068d2107694,Frank Ryan,0,709.17,3.07,true,false,false,true,9/6/2015,61.25,44.89,3/5/2016,f06567da-c84f-4e34-aeae-048c7fa99acf,3/11/2016,d338b1ac-836d-428c-9ee2-0b0dd0dade2d,false
6e17e482-0913-4cd3-98b2-370ebc74e0d2,09bae0fb-5497-4abe-817a-8d3a93cb3617,b9532b9b-47ad-4a3c-8ec9-5cb5e7d5249a,Laura Stanley,2,,,true,true,false,true,7/31/2015,86.55,24.5,2/13/2016,0059a595-531a-49cb-a3ee-4d50e3a2561d,,,true
4065c6ca-72c2-4614-b517-121ce1861b3a,d744f708-3490-4a33-87d5-ca7e09f05b78,ac6e2c15-504f-485f-affd-e0328d0b1d8f,Evelyn King,14,,,true,false,true,false,1/11/2016,39.71,7.64,12/21/2015,32d37729-2ad6-4a33-a4dd-cab00bd8dde6,,,false
912b7d01-bee5-44e2-b499-eef7b739ffb2,1cee6d62-e956-4e77-8fc4-cd22fca6e033,df3905d6-3c0d-452a-90eb-618d29b6c6c9,Nicole Nelson,14,9730.1,4.04,true,false,true,false,9/26/2015,50.53,53.48,2/3/2016,3750e241-6925-49a8-ae4d-f3f76406fb54,8/9/2015,1d89c32c-1f87-47f9-8deb-7a2c62c34d95,false
d35edf44-ae6b-4d25-ab24-a5edd8d8870a,1942e448-0071-4807-a716-b660c1c699da,ae8359a3-02ef-4b92-8376-b769e9b462fb,Irene Rice,6,,,false,true,false,false,5/13/2016,8.68,20.66,9/10/2015,d734db2a-10f4-41ab-ac86-03309edeeb6a,,,false
295af425-4044-4b87-a884-71944622329c,927fda1a-8c91-4e6d-90f2-f87244cf8c2e,b3f16251-fa13-48e5-bdfb-50d96643f900,Nicole Bradley,16,,,true,false,true,true,9/18/2015,81.04,50.08,6/22/2016,3754a9fb-44a0-4af5-ac0b-68bd765cde5c,,,true
00819f40-907f-4fd1-9367-348420b9dd98,9995beda-93a4-420a-84cf-0504728e527e,06dd0d41-3782-4e0f-9cef-b7b6ee2f2c48,Terry Jackson,13,,,false,false,true,true,11/29/2015,71.05,33.13,3/16/2016,83131ad8-b9b3-4846-b6b6-c593e73e6652,,,true
a11f13c1-27c3-4f30-a3d6-33b10f28ed58,d27b7719-4010-4c41-9407-ccb6c60a7d67,b221bd8c-457a-45f5-a88e-c7dfa4aa96d5,Alice Gray,17,,,true,false,false,false,7/24/2015,29.3,98.93,8/23/2015,2f74874e-94b8-412f-84c1-7395b5ab4101,,,true
0862b1bb-12fd-4d2a-b377-63caadf0add5,463e68a2-fae2-4ae3-b816-d3caf0ddb53d,fc64084a-7940-43ee-9032-2a4eab81b770,Raymond Spencer,5,,,true,true,false,true,11/24/2015,53.05,77.95,5/22/2016,3507c6a1-adda-48c7-9fe3-daf43a83d5d6,,,false
c4b19a1a-69ec-45a2-8cb3-78ab7761523e,ea42ee73-2adb-460d-80e9-9eaef747cc3f,7f6a7291-9597-4b3b-9af8-bb4411045244,Stephanie Watson,11,,,true,false,true,true,10/17/2015,35.33,53.14,10/13/2015,71d4d0a9-769a-4463-86bd-f38f13065a99,,,true
ba667be8-87bc-4bb5-ac49-59f7ef258c99,a73b23e3-7d22-4fd8-80d4-a4986abc0784,aa81b28f-4cdb-4ff8-ab10-a634f3d13971,Jeremy Powell,10,,,false,false,true,false,2/23/2016,6.24,20.9,5/1/2016,1818beac-9f79-42d4-8752-342b625dc6d9,,,false
4d17cecd-3077-45ed-91ac-437c38f1a0e9,51e7dcfd-5bae-4208-bd53-10b0b36e01ee,49b8d4c9-d9f6-4596-9ad3-fa782db3067c,Bobby Andrews,8,,,false,false,false,true,7/18/2015,83.63,67.84,4/3/2016,78acb401-bf64-4302-a061-fe027a7e18d8,,,true
014e492c-9654-4991-b831-a8ce030d2425,3038b727-514d-40c2-b319-fc360d7d0a8c,25351544-0696-408a-a1b2-baa91f6a7a43,Laura Rose,11,,,false,true,false,false,3/6/2016,73.01,73.43,3/27/2016,e3d46b9f-e8ef-4d8f-904b-cbd64d441864,,,false
20a99473-64cc-46fc-a60d-eb6eb0d339e5,bf47e4bf-9eba-4039-8890-0688ba7c0bd5,40ce68be-91cb-4a28-9415-525929fe7ffb,Jean Campbell,3,,,false,true,false,false,8/19/2015,57.2,50.93,6/8/2016,c8610001-fa25-4754-8c91-b2120c0121d6,,,true
02ba59cd-9cc5-4378-a038-adebc1624d6a,4f73fc83-63fc-4b9d-a478-ee548aeecfdf,a11c71fa-08b4-476d-93f0-4b3b6e2448e5,Annie Perkins,15,,,false,true,false,false,10/20/2015,92.84,1.66,4/3/2016,fd03c18f-b509-4af4-b8de-87c8d13089ce,,,true
93b95c6d-58c5-435e-acdb-968941f13778,40ce91bf-10ee-4557-84b5-fa405ffa5628,fe0975ba-d119-4608-862c-b22e79024da4,Gregory Simpson,5,,,true,true,true,false,10/28/2015,34.08,81.54,8/23/2015,0bbae017-e4eb-462e-8630-f87a82755104,,,true
0a756f67-9922-4fc5-bee8-1f52faf9294e,0ef53d13-2359-4ccb-8eb4-6a359f90c09b,50f1476d-4771-4af3-97ef-8af35a75cf01,Victor Stephens,14,,,true,false,true,false,4/24/2016,39.72,15.24,12/23/2015,173d9c03-b693-44c7-a4d1-ae5c2332de04,,,true
1ed9a011-7f51-4a06-972d-dcc79cb33b71,abb92cd4-7a76-4e4c-bda5-e55ea1800a08,9cafeb95-1817-41aa-b965-b921137715c8,Bonnie Rose,14,,,false,true,true,false,3/3/2016,49.32,43.24,12/18/2015,93895b49-f029-4a06-b2e4-785488793de9,,,false
a8e213cf-5247-4b1e-86fe-0967d34bf3c9,ca0c0f32-282e-4c9a-bb9b-001d8da01e88,00dd2650-728b-47c5-8201-bb82cae3947c,Wanda Hunter,19,,,true,false,true,false,6/25/2016,21.38,59.93,2/20/2016,ebe2af4a-c9d0-4317-831e-5fb4ed41666a,,,true
d07a51dd-f6ba-4ace-8182-6b3fe8e44720,3b6d756a-63e6-49b9-9666-dd52bbba3e07,c244ea97-c22e-405e-a374-0e6aa2ba6373,Larry Richardson,10,,,true,true,true,false,3/10/2016,54.01,63.4,12/20/2015,f323fead-bc40-4e13-a7da-e7fa2be9bde4,,,true
011c857a-fcb4-4a3e-86d4-69837b89f716,8b54e5f9-dc73-4033-97e1-217a46ab9f2d,be438466-6a8a-4a84-99de-8a8417cf474a,Howard Ward,19,,,false,false,true,true,11/9/2015,51.0,78.07,2/20/2016,87d77347-299e-4540-a5dc-70ad44171a1c,,,false
859bf313-b946-4501-bd5e-a903ff0f69be,2363e1f0-7fcc-4d11-bd70-608398a646da,32545863-db14-4bba-9e6f-76f87c79a766,Eugene Phillips,19,,,false,false,false,true,12/7/2015,37.82,65.69,8/10/2015,bfadd838-dc21-4b01-8e2e-eb674b498e66,,,false
